UTC,x_coord,y_coord,click,scroll
2022-08-15 01:50:06.564314,1650,-676,None,None
2022-08-15 01:50:06.565309,1650,-675,None,None
2022-08-15 01:50:06.570295,1651,-673,None,None
2022-08-15 01:50:06.570295,1652,-671,None,None
2022-08-15 01:50:06.572296,1655,-666,None,None
2022-08-15 01:50:06.573291,1655,-665,None,None
2022-08-15 01:50:06.574287,1656,-663,None,None
2022-08-15 01:50:06.574287,1655,-665,Button.left,None
2022-08-15 01:50:06.574287,1657,-661,None,None
2022-08-15 01:50:06.576283,1658,-659,None,None
2022-08-15 01:50:06.576283,1659,-656,None,None
2022-08-15 01:50:06.577276,1660,-654,None,None
2022-08-15 01:50:06.578274,1661,-651,None,None
2022-08-15 01:50:06.580315,1662,-649,None,None
2022-08-15 01:50:06.582269,1664,-644,None,None
2022-08-15 01:50:06.582269,1665,-642,None,None
2022-08-15 01:50:06.583262,1666,-639,None,None
2022-08-15 01:50:06.584261,1667,-635,None,None
2022-08-15 01:50:06.585262,1668,-632,None,None
2022-08-15 01:50:06.586258,1669,-630,None,None
2022-08-15 01:50:06.587253,1669,-628,None,None
2022-08-15 01:50:06.588253,1670,-625,None,None
2022-08-15 01:50:06.589253,1671,-623,None,None
2022-08-15 01:50:06.591268,1671,-620,None,None
2022-08-15 01:50:06.592237,1672,-618,None,None
2022-08-15 01:50:06.592237,1672,-617,None,None
2022-08-15 01:50:06.594236,1672,-615,None,None
2022-08-15 01:50:06.595230,1673,-612,None,None
2022-08-15 01:50:06.596228,1673,-610,None,None
2022-08-15 01:50:06.596228,1673,-608,None,None
2022-08-15 01:50:06.598231,1674,-605,None,None
2022-08-15 01:50:06.598231,1674,-603,None,None
2022-08-15 01:50:06.599219,1674,-601,None,None
2022-08-15 01:50:06.600216,1674,-599,None,None
2022-08-15 01:50:06.601212,1674,-597,None,None
2022-08-15 01:50:06.603211,1675,-595,None,None
2022-08-15 01:50:06.604205,1675,-593,None,None
2022-08-15 01:50:06.604205,1675,-591,None,None
2022-08-15 01:50:06.605203,1675,-589,None,None
2022-08-15 01:50:06.606208,1675,-587,None,None
2022-08-15 01:50:06.607198,1675,-586,None,None
2022-08-15 01:50:06.608194,1675,-585,None,None
2022-08-15 01:50:06.609194,1675,-584,None,None
2022-08-15 01:50:06.610188,1675,-582,None,None
2022-08-15 01:50:06.611186,1674,-581,None,None
2022-08-15 01:50:06.612188,1674,-579,None,None
2022-08-15 01:50:06.614180,1674,-578,None,None
2022-08-15 01:50:06.614180,1673,-576,None,None
2022-08-15 01:50:06.615176,1673,-575,None,None
2022-08-15 01:50:06.616173,1672,-574,None,None
2022-08-15 01:50:06.617171,1672,-572,None,None
2022-08-15 01:50:06.618350,1671,-571,None,None
2022-08-15 01:50:06.619333,1671,-570,None,None
2022-08-15 01:50:06.620329,1670,-569,None,None
2022-08-15 01:50:06.621327,1670,-568,None,None
2022-08-15 01:50:06.623334,1670,-567,None,None
2022-08-15 01:50:06.624317,1669,-566,None,None
2022-08-15 01:50:06.624317,1669,-565,None,None
2022-08-15 01:50:06.627312,1668,-565,None,None
2022-08-15 01:50:06.628308,1667,-563,None,None
2022-08-15 01:50:06.628308,1667,-562,None,None
2022-08-15 01:50:06.629306,1666,-562,None,None
2022-08-15 01:50:06.630303,1666,-561,None,None
2022-08-15 01:50:06.631300,1665,-561,None,None
2022-08-15 01:50:06.632301,1665,-560,None,None
2022-08-15 01:50:06.634302,1664,-560,None,None
2022-08-15 01:50:06.634302,1663,-559,None,None
2022-08-15 01:50:06.636295,1662,-558,None,None
2022-08-15 01:50:06.638283,1661,-558,None,None
2022-08-15 01:50:06.639312,1660,-558,None,None
2022-08-15 01:50:06.640276,1660,-557,None,None
2022-08-15 01:50:06.642271,1659,-557,None,None
2022-08-15 01:50:06.643289,1658,-557,None,None
2022-08-15 01:50:06.645268,1657,-557,None,None
2022-08-15 01:50:06.646268,1656,-557,None,None
2022-08-15 01:50:06.648258,1655,-557,None,None
2022-08-15 01:50:06.648258,1654,-557,None,None
2022-08-15 01:50:06.649254,1653,-557,None,None
2022-08-15 01:50:06.650252,1651,-557,None,None
2022-08-15 01:50:06.651248,1650,-557,None,None
2022-08-15 01:50:06.652244,1649,-557,None,None
2022-08-15 01:50:06.653242,1648,-557,None,None
2022-08-15 01:50:06.654238,1646,-557,None,None
2022-08-15 01:50:06.656238,1645,-558,None,None
2022-08-15 01:50:06.657235,1643,-558,None,None
2022-08-15 01:50:06.658228,1642,-559,None,None
2022-08-15 01:50:06.659251,1640,-559,None,None
2022-08-15 01:50:06.660224,1638,-560,None,None
2022-08-15 01:50:06.660224,1637,-561,None,None
2022-08-15 01:50:06.661220,1635,-561,None,None
2022-08-15 01:50:06.662217,1633,-562,None,None
2022-08-15 01:50:06.663215,1629,-564,None,None
2022-08-15 01:50:06.664213,1627,-565,None,None
2022-08-15 01:50:06.666212,1625,-565,None,None
2022-08-15 01:50:06.667209,1622,-566,None,None
2022-08-15 01:50:06.668201,1620,-567,None,None
2022-08-15 01:50:06.671216,1617,-568,None,None
2022-08-15 01:50:06.672213,1615,-569,None,None
2022-08-15 01:50:06.673188,1603,-573,None,None
2022-08-15 01:50:06.674187,1600,-574,None,None
2022-08-15 01:50:06.676182,1598,-575,None,None
2022-08-15 01:50:06.677176,1594,-576,None,None
2022-08-15 01:50:06.678175,1591,-577,None,None
2022-08-15 01:50:06.678175,1588,-577,None,None
2022-08-15 01:50:06.679174,1585,-578,None,None
2022-08-15 01:50:06.680171,1581,-579,None,None
2022-08-15 01:50:06.681180,1578,-580,None,None
2022-08-15 01:50:06.682164,1573,-581,None,None
2022-08-15 01:50:06.683162,1570,-582,None,None
2022-08-15 01:50:06.686162,1566,-583,None,None
2022-08-15 01:50:06.687151,1560,-585,None,None
2022-08-15 01:50:06.687151,1556,-585,None,None
2022-08-15 01:50:06.688152,1553,-586,None,None
2022-08-15 01:50:06.689153,1550,-587,None,None
2022-08-15 01:50:06.690144,1545,-588,None,None
2022-08-15 01:50:06.691141,1542,-589,None,None
2022-08-15 01:50:06.692141,1538,-590,None,None
2022-08-15 01:50:06.693134,1534,-591,None,None
2022-08-15 01:50:06.694131,1532,-591,None,None
2022-08-15 01:50:06.696209,1528,-592,None,None
2022-08-15 01:50:06.697123,1524,-593,None,None
2022-08-15 01:50:06.697123,1520,-594,None,None
2022-08-15 01:50:06.698121,1516,-595,None,None
2022-08-15 01:50:06.699125,1512,-596,None,None
2022-08-15 01:50:06.700170,1508,-596,None,None
2022-08-15 01:50:06.701115,1503,-598,None,None
2022-08-15 01:50:06.702111,1501,-598,None,None
2022-08-15 01:50:06.703109,1496,-599,None,None
2022-08-15 01:50:06.705105,1491,-600,None,None
2022-08-15 01:50:06.706111,1486,-601,None,None
2022-08-15 01:50:06.707096,1482,-602,None,None
2022-08-15 01:50:06.707096,1480,-602,None,None
2022-08-15 01:50:06.708093,1476,-603,None,None
2022-08-15 01:50:06.709097,1471,-604,None,None
2022-08-15 01:50:06.710090,1467,-605,None,None
2022-08-15 01:50:06.711088,1461,-607,None,None
2022-08-15 01:50:06.712084,1456,-607,None,None
2022-08-15 01:50:06.713082,1451,-608,None,None
2022-08-15 01:50:06.714079,1445,-610,None,None
2022-08-15 01:50:06.716084,1440,-611,None,None
2022-08-15 01:50:06.717079,1434,-612,None,None
2022-08-15 01:50:06.718083,1430,-613,None,None
2022-08-15 01:50:06.718612,1428,-613,None,None
2022-08-15 01:50:06.719600,1424,-614,None,None
2022-08-15 01:50:06.720616,1419,-616,None,None
2022-08-15 01:50:06.721596,1414,-617,None,None
2022-08-15 01:50:06.722591,1407,-618,None,None
2022-08-15 01:50:06.723589,1402,-620,None,None
2022-08-15 01:50:06.724588,1398,-620,None,None
2022-08-15 01:50:06.726582,1393,-622,None,None
2022-08-15 01:50:06.726582,1388,-623,None,None
2022-08-15 01:50:06.726582,1388,-623,None,"[0, -1]"
2022-08-15 01:50:06.727579,1383,-624,None,None
2022-08-15 01:50:06.728598,1380,-625,None,None
2022-08-15 01:50:06.729592,1374,-627,None,None
2022-08-15 01:50:06.730571,1369,-628,None,None
2022-08-15 01:50:06.731568,1366,-629,None,None
2022-08-15 01:50:06.732571,1361,-630,None,None
2022-08-15 01:50:06.733562,1357,-632,None,None
2022-08-15 01:50:06.734561,1351,-633,None,None
2022-08-15 01:50:06.736560,1346,-635,None,None
2022-08-15 01:50:06.736560,1340,-637,None,None
2022-08-15 01:50:06.737555,1336,-638,None,None
2022-08-15 01:50:06.738561,1334,-639,None,None
2022-08-15 01:50:06.740547,1330,-640,None,None
2022-08-15 01:50:06.741547,1323,-642,None,None
2022-08-15 01:50:06.742547,1320,-644,None,None
2022-08-15 01:50:06.743537,1315,-645,None,None
2022-08-15 01:50:06.743537,1313,-646,None,None
2022-08-15 01:50:06.744534,1309,-647,None,None
2022-08-15 01:50:06.747528,1300,-650,None,None
2022-08-15 01:50:06.750521,1291,-653,None,None
2022-08-15 01:50:06.751518,1283,-655,None,None
2022-08-15 01:50:06.752515,1279,-656,None,None
2022-08-15 01:50:06.753510,1276,-658,None,None
2022-08-15 01:50:06.754511,1273,-659,None,None
2022-08-15 01:50:06.755503,1270,-660,None,None
2022-08-15 01:50:06.756502,1265,-661,None,None
2022-08-15 01:50:06.759502,1262,-662,None,None
2022-08-15 01:50:06.760500,1260,-663,None,None
2022-08-15 01:50:06.761488,1254,-665,None,None
2022-08-15 01:50:06.761488,1252,-666,None,None
2022-08-15 01:50:06.763484,1249,-666,None,None
2022-08-15 01:50:06.764509,1247,-667,None,None
2022-08-15 01:50:06.765479,1245,-668,None,None
2022-08-15 01:50:06.766474,1242,-669,None,None
2022-08-15 01:50:06.768471,1240,-669,None,None
2022-08-15 01:50:06.769467,1238,-670,None,None
2022-08-15 01:50:06.770462,1234,-671,None,None
2022-08-15 01:50:06.775520,1232,-672,None,None
2022-08-15 01:50:06.776453,1229,-672,None,None
2022-08-15 01:50:06.778444,1223,-674,None,None
2022-08-15 01:50:06.780466,1222,-674,None,None
2022-08-15 01:50:06.780466,1220,-675,None,None
2022-08-15 01:50:06.781436,1219,-675,None,None
2022-08-15 01:50:06.782433,1218,-676,None,None
2022-08-15 01:50:06.783429,1217,-676,None,None
2022-08-15 01:50:06.784426,1216,-676,None,None
2022-08-15 01:50:06.785423,1215,-676,None,None
2022-08-15 01:50:06.786419,1214,-677,None,None
2022-08-15 01:50:06.787418,1213,-677,None,None
2022-08-15 01:50:06.791408,1212,-677,None,None
2022-08-15 01:50:06.793408,1212,-677,None,"[0, -1]"
2022-08-15 01:50:06.795396,1212,-678,None,None
2022-08-15 01:50:06.801413,1212,-679,None,None
2022-08-15 01:50:06.807401,1213,-679,None,None
2022-08-15 01:50:06.807401,1213,-680,None,None
2022-08-15 01:50:06.808364,1214,-680,None,None
2022-08-15 01:50:06.809360,1215,-680,None,None
2022-08-15 01:50:06.810357,1215,-681,None,None
2022-08-15 01:50:06.811353,1216,-681,None,None
2022-08-15 01:50:06.812352,1217,-681,None,None
2022-08-15 01:50:06.813348,1218,-682,None,None
2022-08-15 01:50:06.813348,1218,-682,None,"[0, -1]"
2022-08-15 01:50:06.815363,1219,-682,None,None
2022-08-15 01:50:06.816342,1220,-683,None,None
2022-08-15 01:50:06.816342,1221,-684,None,None
2022-08-15 01:50:06.817340,1222,-684,None,None
2022-08-15 01:50:06.818336,1224,-685,None,None
2022-08-15 01:50:06.819348,1225,-686,None,None
2022-08-15 01:50:06.820329,1227,-687,None,None
2022-08-15 01:50:06.821327,1228,-688,None,None
2022-08-15 01:50:06.822324,1230,-689,None,None
2022-08-15 01:50:06.823322,1232,-690,None,None
2022-08-15 01:50:06.824319,1234,-691,None,None
2022-08-15 01:50:06.825315,1235,-692,None,None
2022-08-15 01:50:06.827315,1237,-693,None,None
2022-08-15 01:50:06.830307,1243,-696,None,None
2022-08-15 01:50:06.832301,1248,-698,None,None
2022-08-15 01:50:06.833297,1250,-700,None,None
2022-08-15 01:50:06.835296,1255,-702,None,None
2022-08-15 01:50:06.836288,1257,-702,None,None
2022-08-15 01:50:06.836288,1259,-703,None,None
2022-08-15 01:50:06.837288,1262,-704,None,None
2022-08-15 01:50:06.838282,1267,-706,None,None
2022-08-15 01:50:06.839280,1270,-707,None,None
2022-08-15 01:50:06.840279,1273,-707,None,None
2022-08-15 01:50:06.841273,1276,-708,None,None
2022-08-15 01:50:06.842271,1279,-709,None,None
2022-08-15 01:50:06.844283,1282,-710,None,None
2022-08-15 01:50:06.845266,1285,-711,None,None
2022-08-15 01:50:06.845266,1286,-711,None,None
2022-08-15 01:50:06.846260,1289,-712,None,None
2022-08-15 01:50:06.847257,1292,-712,None,None
2022-08-15 01:50:06.848257,1297,-713,None,None
2022-08-15 01:50:06.849253,1300,-714,None,None
2022-08-15 01:50:06.850249,1302,-714,None,None
2022-08-15 01:50:06.851247,1306,-715,None,None
2022-08-15 01:50:06.852243,1310,-716,None,None
2022-08-15 01:50:06.853241,1313,-717,None,None
2022-08-15 01:50:06.855242,1317,-717,None,None
2022-08-15 01:50:06.858232,1327,-719,None,None
2022-08-15 01:50:06.859231,1330,-720,None,None
2022-08-15 01:50:06.860245,1334,-721,None,None
2022-08-15 01:50:06.862230,1342,-723,None,None
2022-08-15 01:50:06.863224,1345,-723,None,None
2022-08-15 01:50:06.864214,1352,-725,None,None
2022-08-15 01:50:06.865209,1355,-726,None,None
2022-08-15 01:50:06.866207,1359,-726,None,None
2022-08-15 01:50:06.867203,1363,-727,None,None
2022-08-15 01:50:06.868207,1366,-728,None,None
2022-08-15 01:50:06.869202,1370,-729,None,None
2022-08-15 01:50:06.870196,1375,-730,None,None
2022-08-15 01:50:06.872215,1378,-731,None,None
2022-08-15 01:50:06.873192,1382,-732,None,None
2022-08-15 01:50:06.876183,1385,-733,None,None
2022-08-15 01:50:06.877232,1391,-734,None,None
2022-08-15 01:50:06.878176,1399,-736,None,None
2022-08-15 01:50:06.879172,1403,-738,None,None
2022-08-15 01:50:06.880170,1406,-738,None,None
2022-08-15 01:50:06.881168,1407,-739,None,None
2022-08-15 01:50:06.882164,1410,-740,None,None
2022-08-15 01:50:06.884170,1414,-741,None,None
2022-08-15 01:50:06.889146,1428,-745,None,None
2022-08-15 01:50:06.892152,1437,-747,None,None
2022-08-15 01:50:06.893136,1443,-749,None,None
2022-08-15 01:50:06.893136,1446,-749,None,None
2022-08-15 01:50:06.894133,1448,-750,None,None
2022-08-15 01:50:06.895131,1450,-750,None,None
2022-08-15 01:50:06.896131,1452,-751,None,None
2022-08-15 01:50:06.897123,1455,-752,None,None
2022-08-15 01:50:06.898121,1457,-753,None,None
2022-08-15 01:50:06.900129,1459,-753,None,None
2022-08-15 01:50:06.901116,1462,-754,None,None
2022-08-15 01:50:06.902114,1464,-755,None,None
2022-08-15 01:50:06.902114,1467,-755,None,None
2022-08-15 01:50:06.903109,1467,-756,None,None
2022-08-15 01:50:06.904107,1469,-756,None,None
2022-08-15 01:50:06.905102,1471,-757,None,None
2022-08-15 01:50:06.906100,1472,-757,None,None
2022-08-15 01:50:06.907097,1473,-758,None,None
2022-08-15 01:50:06.908094,1474,-758,None,None
2022-08-15 01:50:06.909092,1476,-759,None,None
2022-08-15 01:50:06.911089,1478,-759,None,None
2022-08-15 01:50:06.914129,1479,-760,None,None
2022-08-15 01:50:06.916077,1480,-761,None,None
2022-08-15 01:50:06.918070,1481,-761,None,None
2022-08-15 01:50:06.919082,1481,-762,None,None
2022-08-15 01:50:06.921061,1482,-762,None,None
2022-08-15 01:50:06.922058,1482,-763,None,None
2022-08-15 01:50:06.927057,1482,-764,None,None
2022-08-15 01:50:06.929040,1482,-765,None,None
2022-08-15 01:50:06.934025,1482,-766,None,None
2022-08-15 01:50:06.935023,1482,-767,None,None
2022-08-15 01:50:06.939026,1481,-768,None,None
2022-08-15 01:50:06.941015,1481,-769,None,None
2022-08-15 01:50:06.943022,1480,-770,None,None
2022-08-15 01:50:06.945996,1479,-771,None,None
2022-08-15 01:50:06.946991,1478,-773,None,None
2022-08-15 01:50:06.947989,1477,-774,None,None
2022-08-15 01:50:06.947989,1477,-775,None,None
2022-08-15 01:50:06.948992,1476,-776,None,None
2022-08-15 01:50:06.949981,1475,-777,None,None
2022-08-15 01:50:06.950983,1474,-778,None,None
2022-08-15 01:50:06.951977,1473,-779,None,None
2022-08-15 01:50:06.953990,1472,-780,None,None
2022-08-15 01:50:06.954980,1472,-781,None,None
2022-08-15 01:50:06.955969,1471,-782,None,None
2022-08-15 01:50:06.955969,1470,-783,None,None
2022-08-15 01:50:06.956965,1469,-784,None,None
2022-08-15 01:50:06.957966,1468,-785,None,None
2022-08-15 01:50:06.958962,1466,-787,None,None
2022-08-15 01:50:06.959973,1465,-788,None,None
2022-08-15 01:50:06.960953,1464,-788,None,None
2022-08-15 01:50:06.961950,1463,-790,None,None
2022-08-15 01:50:06.962947,1462,-791,None,None
2022-08-15 01:50:06.964963,1460,-793,None,None
2022-08-15 01:50:06.965947,1459,-794,None,None
2022-08-15 01:50:06.969946,1457,-797,None,None
2022-08-15 01:50:06.970964,1453,-800,None,None
2022-08-15 01:50:06.971929,1452,-802,None,None
2022-08-15 01:50:06.973921,1450,-804,None,None
2022-08-15 01:50:06.974918,1449,-806,None,None
2022-08-15 01:50:06.975913,1448,-807,None,None
2022-08-15 01:50:06.979943,1446,-808,None,None
2022-08-15 01:50:06.980899,1446,-809,None,None
2022-08-15 01:50:06.981900,1443,-812,None,None
2022-08-15 01:50:06.982904,1442,-813,None,None
2022-08-15 01:50:06.983897,1441,-814,None,None
2022-08-15 01:50:06.984890,1440,-815,None,None
2022-08-15 01:50:06.985887,1440,-816,None,None
2022-08-15 01:50:06.986884,1439,-817,None,None
2022-08-15 01:50:06.987882,1439,-818,None,None
2022-08-15 01:50:06.988878,1438,-819,None,None
2022-08-15 01:50:06.988878,1438,-820,None,None
2022-08-15 01:50:06.989875,1438,-821,None,None
2022-08-15 01:50:06.990873,1437,-821,None,None
2022-08-15 01:50:06.991869,1437,-822,None,None
2022-08-15 01:50:06.993876,1437,-823,None,None
2022-08-15 01:50:06.997866,1437,-824,None,None
2022-08-15 01:50:06.998857,1437,-825,None,None
2022-08-15 01:50:06.999852,1438,-825,None,None
2022-08-15 01:50:07.001850,1438,-826,None,None
2022-08-15 01:50:07.002847,1439,-827,None,None
2022-08-15 01:50:07.003840,1440,-827,None,None
2022-08-15 01:50:07.004838,1441,-827,None,None
2022-08-15 01:50:07.005834,1441,-828,None,None
2022-08-15 01:50:07.006836,1442,-828,None,None
2022-08-15 01:50:07.008825,1443,-828,None,None
2022-08-15 01:50:07.010837,1444,-828,None,None
2022-08-15 01:50:07.012816,1445,-828,None,None
2022-08-15 01:50:07.015809,1446,-828,None,None
2022-08-15 01:50:07.017802,1447,-828,None,None
2022-08-15 01:50:07.019795,1448,-828,None,None
2022-08-15 01:50:07.024789,1449,-828,None,None
2022-08-15 01:50:07.026782,1449,-828,None,"[0, -1]"
2022-08-15 01:50:07.026782,1450,-827,None,None
2022-08-15 01:50:07.028781,1451,-827,None,None
2022-08-15 01:50:07.030771,1452,-826,None,None
2022-08-15 01:50:07.032762,1453,-825,None,None
2022-08-15 01:50:07.033758,1454,-825,None,None
2022-08-15 01:50:07.034758,1455,-824,None,None
2022-08-15 01:50:07.035753,1456,-824,None,None
2022-08-15 01:50:07.036751,1457,-823,None,None
2022-08-15 01:50:07.037759,1458,-822,None,None
2022-08-15 01:50:07.038803,1459,-822,None,None
2022-08-15 01:50:07.039744,1461,-821,None,None
2022-08-15 01:50:07.040742,1462,-821,None,None
2022-08-15 01:50:07.041739,1463,-820,None,None
2022-08-15 01:50:07.041739,1463,-820,None,"[0, -1]"
2022-08-15 01:50:07.042738,1464,-820,None,None
2022-08-15 01:50:07.043735,1465,-819,None,None
2022-08-15 01:50:07.044731,1466,-819,None,None
2022-08-15 01:50:07.045726,1468,-819,None,None
2022-08-15 01:50:07.046725,1469,-819,None,None
2022-08-15 01:50:07.048724,1470,-819,None,None
2022-08-15 01:50:07.049722,1471,-818,None,None
2022-08-15 01:50:07.051727,1473,-818,None,None
2022-08-15 01:50:07.054714,1475,-817,None,None
2022-08-15 01:50:07.055715,1477,-817,None,None
2022-08-15 01:50:07.057708,1478,-816,None,None
2022-08-15 01:50:07.058693,1479,-816,None,None
2022-08-15 01:50:07.058693,1480,-816,None,None
2022-08-15 01:50:07.058693,1479,-816,None,"[0, -1]"
2022-08-15 01:50:07.059690,1481,-816,None,None
2022-08-15 01:50:07.060689,1482,-816,None,None
2022-08-15 01:50:07.061685,1483,-816,None,None
2022-08-15 01:50:07.062688,1484,-816,None,None
2022-08-15 01:50:07.063679,1485,-815,None,None
2022-08-15 01:50:07.064681,1487,-815,None,None
2022-08-15 01:50:07.066682,1488,-815,None,None
2022-08-15 01:50:07.067726,1489,-814,None,None
2022-08-15 01:50:07.068665,1490,-814,None,None
2022-08-15 01:50:07.069667,1492,-814,None,None
2022-08-15 01:50:07.070661,1493,-814,None,None
2022-08-15 01:50:07.071659,1494,-813,None,None
2022-08-15 01:50:07.072656,1495,-813,None,None
2022-08-15 01:50:07.073652,1496,-813,None,None
2022-08-15 01:50:07.074650,1497,-813,None,None
2022-08-15 01:50:07.075646,1498,-813,None,None
2022-08-15 01:50:07.076652,1500,-812,None,None
2022-08-15 01:50:07.078652,1501,-812,None,None
2022-08-15 01:50:07.082633,1502,-812,None,None
2022-08-15 01:50:07.083625,1505,-812,None,None
2022-08-15 01:50:07.084626,1507,-811,None,None
2022-08-15 01:50:07.085628,1508,-811,None,None
2022-08-15 01:50:07.085628,1505,-812,None,"[0, -1]"
2022-08-15 01:50:07.086619,1512,-811,None,None
2022-08-15 01:50:07.087615,1514,-811,None,None
2022-08-15 01:50:07.088613,1515,-811,None,None
2022-08-15 01:50:07.089610,1516,-810,None,None
2022-08-15 01:50:07.090607,1517,-810,None,None
2022-08-15 01:50:07.091606,1518,-810,None,None
2022-08-15 01:50:07.092601,1519,-809,None,None
2022-08-15 01:50:07.094595,1521,-809,None,None
2022-08-15 01:50:07.096597,1521,-808,None,None
2022-08-15 01:50:07.096597,1522,-808,None,None
2022-08-15 01:50:07.097591,1523,-808,None,None
2022-08-15 01:50:07.099583,1524,-807,None,None
2022-08-15 01:50:07.100584,1525,-807,None,None
2022-08-15 01:50:07.101580,1526,-806,None,None
2022-08-15 01:50:07.104591,1527,-806,None,None
2022-08-15 01:50:07.106590,1527,-805,None,None
2022-08-15 01:50:07.109566,1528,-805,None,None
2022-08-15 01:50:07.149625,1528,-806,None,None
2022-08-15 01:50:07.150591,1527,-806,None,None
2022-08-15 01:50:07.153606,1527,-807,None,None
2022-08-15 01:50:07.155573,1526,-807,None,None
2022-08-15 01:50:07.158583,1525,-807,None,None
2022-08-15 01:50:07.160567,1525,-808,None,None
2022-08-15 01:50:07.163571,1524,-808,None,None
2022-08-15 01:50:07.165551,1525,-808,None,"[0, 1]"
2022-08-15 01:50:07.170535,1520,-811,None,None
2022-08-15 01:50:07.170535,1519,-812,None,None
2022-08-15 01:50:07.171531,1518,-812,None,None
2022-08-15 01:50:07.172526,1517,-813,None,None
2022-08-15 01:50:07.173543,1515,-814,None,None
2022-08-15 01:50:07.174540,1514,-815,None,None
2022-08-15 01:50:07.175542,1513,-815,None,None
2022-08-15 01:50:07.176535,1512,-816,None,None
2022-08-15 01:50:07.176535,1512,-816,Button.left,None
2022-08-15 01:50:07.177537,1510,-817,None,None
2022-08-15 01:50:07.178511,1509,-817,None,None
2022-08-15 01:50:07.179553,1507,-818,None,None
2022-08-15 01:50:07.183524,1506,-819,None,None
2022-08-15 01:50:07.184495,1504,-820,None,None
2022-08-15 01:50:07.185492,1499,-822,None,None
2022-08-15 01:50:07.186490,1498,-823,None,None
2022-08-15 01:50:07.187487,1497,-823,None,None
2022-08-15 01:50:07.188483,1495,-824,None,None
2022-08-15 01:50:07.189481,1494,-825,None,None
2022-08-15 01:50:07.191483,1493,-825,None,None
2022-08-15 01:50:07.193473,1491,-826,None,None
2022-08-15 01:50:07.194472,1489,-828,None,None
2022-08-15 01:50:07.196468,1487,-829,None,None
2022-08-15 01:50:07.198466,1486,-830,None,None
2022-08-15 01:50:07.200457,1483,-832,None,None
2022-08-15 01:50:07.201451,1481,-832,None,None
2022-08-15 01:50:07.202447,1480,-833,None,None
2022-08-15 01:50:07.203447,1479,-834,None,None
2022-08-15 01:50:07.204443,1478,-834,None,None
2022-08-15 01:50:07.205445,1477,-834,None,None
2022-08-15 01:50:07.207432,1476,-835,None,None
2022-08-15 01:50:07.209463,1475,-835,None,None
2022-08-15 01:50:07.210427,1474,-835,None,None
2022-08-15 01:50:07.211427,1473,-836,None,None
2022-08-15 01:50:07.213432,1472,-836,None,None
2022-08-15 01:50:07.214415,1471,-836,None,None
2022-08-15 01:50:07.215412,1471,-836,Button.right,None
2022-08-15 01:50:07.216408,1470,-837,None,None
2022-08-15 01:50:07.218404,1469,-837,None,None
2022-08-15 01:50:07.218404,1469,-837,None,"[0, 1]"
2022-08-15 01:50:07.222399,1468,-837,None,None
2022-08-15 01:50:07.225386,1468,-838,None,None
2022-08-15 01:50:07.226400,1467,-838,None,None
2022-08-15 01:50:07.230380,1466,-838,None,None
2022-08-15 01:50:07.249346,1466,-838,None,"[0, 1]"
